semel_yevuan,shem_yevuan,sug_degem,tozeret_cd,tozeret_nm,degem_cd,degem_nm,shnat_yitzur,mehir,kinuy_mishari
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,674,NS735D,2018,202990,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,674,NS735D,2017,199990,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,676,NS745D,2018,222990,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,676,NS745D,2019,199990,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,676,NS745D,2017,219990,KODIAQ
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,679,NH33RD,2017,119990,RAPID
110,"צ'מפיון מוטורס בע""מ",P,676,סקודה צ'כיה,679,NH33RD,2018,119990,RAPID
670,"גרי.8.אוטו שיפינג בע""מ",P,285,דודג' קנדה,13,DZBT,2021,390000,CHALLENGER
303,ריעאני הדר הילוך ראשון,P,285,דודג' קנדה,3,CLX9,2019,265000,GRAND CARAVAN
110,"צ'מפיון מוטורס בע""מ",P,301,פולקסווגן פולי,39,2K-SABS26,2016,165000,CADDY KOMBI
110,"צ'מפיון מוטורס בע""מ",P,301,פולקסווגן פולי,55,2K-2CBS85,2016,172450,CADDY KOMBI
110,"צ'מפיון מוטורס בע""מ",P,301,פולקסווגן פולי,72,2K-SABT26,2017,196100,CADDY
110,"צ'מפיון מוטורס בע""מ",P,301,פולקסווגן פולי,72,2K-SABT26,2016,194100,CADDY
738,חיים אוריון,P,787,פולקסווגן ארהב,51,CMCCUZ,2021,319000,ATLAS CR SPORT
316,מרצי טל,P,830,מרצדס בנץ ארהב,243,167.317,2021,620000,GLE350DE 4M CO
410,נחום דוד,P,830,מרצדס בנץ ארהב,291,FB4JBX,2021,420000,GLE350
486,אלכסנדר חאיט,P,830,מרצדס בנץ ארהב,350,FF5KE7,2021,645000,GLS450 4MATIC
110,"צ'מפיון מוטורס בע""מ",P,283,אודי מכסיקו,1,FYBCFY,2018,374900,Q5
103,חברת המזרח,P,941,רובר אנגליה,216,WA2FK,2017,927000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,225,GA2FJ,2017,1440000,RANGE ROVER
103,חברת המזרח,P,941,רובר אנגליה,243,WA2FK,2017,845000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,245,VA5BG,2018,498000,R ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,245,VA5BG,2017,498000,R ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,247,YA2BN,2017,625000,R. ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,247,YA2BN,2018,625000,R. ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,254,WA2FK,2017,866000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,257,YA2BX,2017,625000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,257,YA2BX,2018,625000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,263,YA2BX,2018,701000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,263,YA2BX,2017,701000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,267,GA2FJ,2017,1440000,RANGE ROVER
103,חברת המזרח,P,941,רובר אנגליה,268,CA2BG,2017,439000,DISCOVERY SPORT
103,חברת המזרח,P,941,רובר אנגליה,273,YA2BV,2017,819000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,273,YA2BV,2018,819000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,278,YA2BN,2018,625000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,278,YA2BN,2019,625000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,278,YA2BN,2020,625000,R.ROVER VELAR
103,חברת המזרח,P,941,רובר אנגליה,296,VA2BN,2019,425000,R.ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,296,VA2BN,2018,425000,R.ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,316,WA2BJ,2018,996000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,326,WA2BK,2018,845000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,328,RA2BN,2018,578000,DISCOVERY
103,חברת המזרח,P,941,רובר אנגליה,329,CA2BX,2018,439000,DISCOVERY SPORT
103,חברת המזרח,P,941,רובר אנגליה,329,CA2BX,2019,439000,DISCOVERY SPORT
103,חברת המזרח,P,941,רובר אנגליה,339,VA2BX,2018,519000,R.ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,339,VA2BX,2019,519000,R.ROVER EVOQUE
103,חברת המזרח,P,941,רובר אנגליה,350,WA2BJ,2018,951000,RANGE R SPORT
103,חברת המזרח,P,941,רובר אנגליה,368,CA2BX,2018,369000,DISCOVRY SPORT
114,מכשירי תנועה ומכוניות )4002(,P,869,"קרייזלר ארה""ב",93,JWDG,2016,142000,WRANGLER
366,"טרגט מוטורס מ.ר 6102 בע""מ",P,341,"הונדה-ארה""ב",8,RL6H,2018,330000,ODYSSEY
406,יארין בס,P,920,סמארט צרפת,89,453.491,2021,130000,EQ FORTWO CABRI
702,אליהו לוי,P,920,סמארט צרפת,93,453.391,2021,130000,EQ FORTWO COUPE
321,"ס.ה ניהול טוב בע""מ",P,285,דודג' קנדה,17,CDZF,2021,380000,CHALLENGER R/T
719,"צ'יטה רכבי יוקרה בע""מ",P,961,"שברולט ארה""ב",329,FB1RS,2021,270000,CAMARO
719,"צ'יטה רכבי יוקרה בע""מ",P,961,"שברולט ארה""ב",332,Y62D4,2021,600000,CORVETTE STINGR
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,22,RZC83S,2019,93990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,22,RZC83S,2021,97990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,22,RZC83S,2017,91990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,22,RZC83S,2018,91990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,22,RZC83S,2020,95990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,39,FJB43V,2017,118990,JIMNY
114,מכשירי תנועה ומכוניות )4002(,P,683,סוזוקי-יפן,39,FJB43V,2018,118990,JIMNY
114,מכשירי תנועה ומכוניות )4002(,P,299,סוזוקי הונגריה,53,LYE21S,2016,135990,VITARA
114,מכשירי תנועה ומכוניות )4002(,P,299,סוזוקי הונגריה,58,NZC72,2016,101990,SWIFT
114,מכשירי תנועה ומכוניות )4002(,P,299,סוזוקי הונגריה,64,LYD21S,2018,127990,VITARA
480,"אוטו שי ראשל""צ בע""מ",P,787,פולקסווגן ארהב,44,CA2KUZ,2021,340000,ATLAS
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,23,199LXY11,2016,128990,500L
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,7,199LXY11,2016,143990,500L
489,"ברמן אוטו גרופ בע""מ",P,830,מרצדס בנץ ארהב,270,167.317,2021,520000,GLE350 DE 4M CO
382,לגזייל אבישי נסים-תיווך ומסחר,P,830,מרצדס בנץ ארהב,272,FD6BB7,2021,610000,GLE53 AMG
130,דלק מוטורס,P,139,מזדה תאילנד,9,DJ6HV,2017,105000,MAZDA 2
130,דלק מוטורס,P,139,מזדה תאילנד,9,DJ6HV,2018,105000,MAZDA 2
130,דלק מוטורס,P,139,מזדה תאילנד,9,DJ6HV,2016,105000,MAZDA 2
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,44,B351C,2018,109900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,44,B351C,2016,111900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,44,B351C,2017,109900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,54,B151B,2018,79900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,54,B151B,2016,79900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,54,B151B,2017,79900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,59,A751C,2020,77900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,59,A751C,2018,73900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,59,A751C,2019,74900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,64,B351A,2020,99900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,64,B351A,2018,96900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,64,B351A,2019,97500,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,67,B351C,2019,97900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,74,DN51E,2021,83900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,74,DN51E,2020,83900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,80,BN51G,2021,109990,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,82,BN51G,2021,104900,I20
125,"סמלת מוטורס בע""מ",P,798,פיאט פולין,260,312AXF11,2020,315900,ABARTH 500
125,"סמלת מוטורס בע""מ",P,798,פיאט פולין,275,312AXZ11,2021,214900,ABARTH 500
125,"סמלת מוטורס בע""מ",P,798,פיאט פולין,96,312AXA11,2016,118990,FIAT 500 1.2
598,"אנוקוב גרופ בע""מ",P,990,אאודי הונגריה,230,FN3CPX,2021,350000,Q3 SB 45E
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,208,949AXF2A,2020,319000,STELVIO
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,219,952ACA2,2021,319000,GIULIA
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,65,940FXT1A,2016,164900,ALFA GIULIETTA
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,68,940FXB11,2016,178900,ALFA GIULIETTA
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,83,955AXY1B,2016,122990,ALFA MITO
487,"יעד ליסינג ומימון לרכב בע""מ",P,839,טויוטה טורקיה,187,ZWE211L-DEXNBW,2019,138613,TOYOTA COROLLA
487,"יעד ליסינג ומימון לרכב בע""מ",P,839,טויוטה טורקיה,187,ZWE211L-DEXNBW,2020,138613,TOYOTA COROLLA
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",105,JLCB,2018,249900,JEEP CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",105,JLCB,2017,249900,JEEP CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",108,JFLG,2017,435900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",108,JFLG,2018,435900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",108,JFLG,2019,435900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",124,JWCG,2017,299000,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",124,JWCG,2018,299900,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",126,JWFG,2018,319900,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",126,JWFG,2017,319900,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",136,JFAM,2018,394900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",138,JFCT,2018,579900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",138,JFCT,2019,579900,GRAND CHEROKEE
102,דוד לובינסקי,P,817,סיטרואן צרפת,185,VEEHZ8,2021,249990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,185,VEEHZ8,2020,246990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,188,ACYHZS,2020,154990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,188,ACYHZS,2021,156990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,195,A4DGZS,2021,214990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,204,ACYHZS,2021,156990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,207,VEEHS7,2021,259990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,73,VFAHHW-A2B01E,2019,239990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,86,VFEHZ8,2020,246990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,86,VFEHZ8,2021,249990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,86,VFEHZ8,2019,242990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,87,VBYHVK,2019,172990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,87,VBYHVK,2020,176990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,91,VFAHXK,2020,226990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,91,VFAHXK,2021,229990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,94,VFAHXK,2021,229990,JUMPY
102,דוד לובינסקי,M,817,סיטרואן צרפת,94,VFAHXK,2020,226990,JUMPY
238,"גלובל אוטו מקס בע""מ",P,727,פולקסווגן-ספרד,93,C113KZ,2020,139900,T-CROSS
238,"גלובל אוטו מקס בע""מ",P,727,פולקסווגן-ספרד,93,C113KZ,2021,139900,T-CROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,84,NCHNWT/1S,2016,127900,C4
102,דוד לובינסקי,P,817,סיטרואן צרפת,84,NCHNWT/1S,2017,127900,C4
102,דוד לובינסקי,P,817,סיטרואן צרפת,84,NCHNWT/1S,2018,127900,C4
102,דוד לובינסקי,P,817,סיטרואן צרפת,85,SXHNZT/A0S,2017,89900,C3
102,דוד לובינסקי,P,817,סיטרואן צרפת,93,VEAHHW-P2B00K,2017,199900,JUMPY
102,דוד לובינסקי,P,743,פיג'ו ספרד,23,DDHMZ6/PS,2016,89900,301
102,דוד לובינסקי,P,743,פיג'ו ספרד,23,DDHMZ6/PS,2017,99900,301
102,דוד לובינסקי,P,743,פיג'ו ספרד,36,USHNSS,2020,134990,2008
102,דוד לובינסקי,P,743,פיג'ו ספרד,49,USHNSS,2021,136990,2008
102,דוד לובינסקי,P,743,פיג'ו ספרד,49,USHNSS,2020,134990,2008
102,דוד לובינסקי,P,743,פיג'ו ספרד,63,UDYHZS,2021,143990,2008
238,"גלובל אוטו מקס בע""מ",P,839,טויוטה טורקיה,168,ZYX11L-AHXKBW,2021,164900,C-HR HYBRID
238,"גלובל אוטו מקס בע""מ",P,839,טויוטה טורקיה,168,ZYX11L-AHXKBW,2020,164900,C-HR HYBRID
238,"גלובל אוטו מקס בע""מ",P,839,טויוטה טורקיה,168,ZYX11L-AHXKBW,2019,164900,C-HR HYBRID
518,יפה בן צור,P,830,מרצדס בנץ ארהב,274,FD6BB7,2021,650000,GLE53
597,יוסף מלך,P,830,מרצדס בנץ ארהב,298,167.354,2021,500000,GLE350 E 4M COU
597,יוסף מלך,P,830,מרצדס בנץ ארהב,338,FB4JE6,2021,400000,GLE350
102,דוד לובינסקי,P,817,סיטרואן צרפת,124,SXHNZT/A0S,2019,102990,C3
102,דוד לובינסקי,P,817,סיטרואן צרפת,124,SXHNZT/A0S,2018,99900,C3
102,דוד לובינסקי,P,817,סיטרואן צרפת,126,SXHNPN/ABS,2018,101990,C3
102,דוד לובינסקי,P,817,סיטרואן צרפת,137,VAYHVK-P2F00K,2019,179990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,137,VAYHVK-P2F00K,2020,186990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,142,A45GFR/C1B000,2019,179990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,152,VEEHZ8,2020,246990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,152,VEEHZ8,2019,242990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,152,VEEHZ8,2021,249990,JUMPY
102,דוד לובינסקי,P,817,סיטרואן צרפת,157,A45GFR,2021,179990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,157,A45GFR,2019,179990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,157,A45GFR,2020,179990,C5 AIRCROSS
102,דוד לובינסקי,P,817,סיטרואן צרפת,165,VEAHXK-P2F00M,2019,212990,JUMPY
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",155,JXAN,2019,299000,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",155,JXAN,2020,299000,WRANGLER
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",177,JMDB,2020,269900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",177,JMDB,2019,269900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",178,JLLB,2019,234900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",178,JLLB,2020,234900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",184,JMDN,2019,279900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",184,JMDN,2020,279900,CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",196,JXDN,2020,354000,WRANGLER UNLIMI
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",196,JXDN,2019,354000,WRANGLER UNLIMI
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",196,JXDN,2021,354000,WRANGLER UNLIMI
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",198,JFBG,2020,389900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",198,JFBG,2021,389900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,869,"קרייזלר ארה""ב",198,JFBG,2019,389900,GRAND CHEROKEE
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,168,949AXA2A,2019,384900,STELVIO
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,168,949AXA2A,2017,384900,STELVIO
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,192,952ATA2,2019,699900,GIULIA QUADRIFO
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,216,949AXH2A,2021,820000,STELVIO QUADRIF
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,216,949AXH2A,2020,820000,STELVIO QUADRIF
125,"סמלת מוטורס בע""מ",P,74,אלפא רומיאו,67,940FXB1A,2016,187900,ALFA GIULIETTA
130,דלק מוטורס,P,734,פורד ספרד,27,DM2,2017,172900,KUGA
125,"סמלת מוטורס בע""מ",P,844,מזארטי איטליה,105,M156 6H25HAP,2021,1400000,QUATTROPORTE
125,"סמלת מוטורס בע""מ",P,899,קרייזלר קנדה,20,CACG,2017,331900,300C
125,"סמלת מוטורס בע""מ",P,899,קרייזלר קנדה,20,CACG,2016,331900,300C
125,"סמלת מוטורס בע""מ",P,899,קרייזלר קנדה,25,C1GG,2018,349900,PACIFICA
125,"סמלת מוטורס בע""מ",P,899,קרייזלר קנדה,25,C1GG,2019,349900,PACIFICA
125,"סמלת מוטורס בע""מ",P,844,מזארטי איטליה,98,M156 1F45APD,2020,825000,LEVANTE
125,"סמלת מוטורס בע""מ",P,844,מזארטי איטליה,98,M156 1F45APD,2021,825000,LEVANTE
130,דלק מוטורס,P,910,ב מ וו אוסטריה,56,HF11,2020,399000,Z4 SDRIVE 20I
130,דלק מוטורס,P,910,ב מ וו אוסטריה,56,HF11,2019,399000,Z4 SDRIVE 20I
130,דלק מוטורס,P,910,ב מ וו אוסטריה,73,HF31,2021,489000,Z4 SDRIVE 30I
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,13,199LYB1B,2016,103990,500L
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,15,199LXY1A,2016,126990,500L
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,18,199LYB1B,2016,103990,500L
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,20,199LYB1B,2017,115900,500L
125,"סמלת מוטורס בע""מ",P,794,פיאט סרביה,20,199LYB1B,2016,115990,500L
530,"א.ל. מימושים בע""מ",P,830,מרצדס בנץ ארהב,215,FF5KE4,2020,560000,GLS450 4MATIC
530,"א.ל. מימושים בע""מ",P,830,מרצדס בנץ ארהב,215,FF5KE4,2021,560000,GLS450 4MATIC
382,לגזייל אבישי נסים-תיווך ומסחר,P,830,מרצדס בנץ ארהב,278,167.317,2021,600000,GLE350 DE 4M CO
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,36,B351C,2016,108900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,36,B351C,2017,109900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,49,A751C,2019,73900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,49,A751C,2018,73900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,49,A751C,2016,79900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,49,A751C,2017,71900,I10
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,63,B351A,2018,97900,I20
137,כלמוביל יונדאי,P,845,יונדאי טורקיה,63,B351A,2019,97900,I20
104,טל - קאר,P,885,קיה קוריאה,272,GU415G,2016,177900,OPTIMA
104,טל - קאר,P,885,קיה קוריאה,276,FX411B,2016,128800,FORTE
104,טל - קאר,P,885,קיה קוריאה,277,FX411B,2016,130800,FORTE
104,טל - קאר,P,885,קיה קוריאה,283,BX511B,2016,68300,PICANTO
104,טל - קאר,P,885,קיה קוריאה,285,BX511A,2016,63800,PICANTO
104,טל - קאר,P,885,קיה קוריאה,295,JP812B,2016,121900,SOUL
104,טל - קאר,P,885,קיה קוריאה,298,JN816G,2016,142280,SOUL
104,טל - קאר,P,885,קיה קוריאה,309,PH813B,2017,198500,SORENTO
104,טל - קאר,P,885,קיה קוריאה,309,PH813B,2016,196200,SORENTO
104,טל - קאר,P,885,קיה קוריאה,313,PH813D,2016,260600,SORENTO
104,טל - קאר,P,885,קיה קוריאה,313,PH813D,2017,262000,SORENTO
104,טל - קאר,P,885,קיה קוריאה,314,PH813D,2016,260600,SORENTO
104,טל - קאר,P,885,קיה קוריאה,317,PH81BD,2016,270600,SORENTO
104,טל - קאר,P,885,קיה קוריאה,317,PH81BD,2017,272800,SORENTO
104,טל - קאר,P,885,קיה קוריאה,318,PH81BD,2016,270600,SORENTO
104,טל - קאר,P,885,קיה קוריאה,332,PH813B,2016,218000,SORENTO
104,טל - קאר,P,885,קיה קוריאה,332,PH813B,2017,219900,SORENTO
104,טל - קאר,P,885,קיה קוריאה,337,JN816G,2017,143901,SOUL
104,טל - קאר,P,885,קיה קוריאה,337,JN816G,2016,142280,SOUL
104,טל - קאר,P,885,קיה קוריאה,352,DM514A,2016,125900,RIO
128,יוניון מוטורס,P,839,טויוטה טורקיה,33,ZYX10L-AHXGBW,2017,149900,C-HR HYBRID
128,יוניון מוטורס,P,839,טויוטה טורקיה,33,ZYX10L-AHXGBW,2018,146900,C-HR HYBRID
128,יוניון מוטורס,P,839,טויוטה טורקיה,33,ZYX10L-AHXGBW,2016,150000,C-HR HYBRID
128,יוניון מוטורס,P,839,טויוטה טורקיה,34,NGX10L-AHXNXW,2017,141900,C-HR
128,יוניון מוטורס,P,839,טויוטה טורקיה,34,NGX10L-AHXNXW,2018,140900,C-HR
128,יוניון מוטורס,P,839,טויוטה טורקיה,72,DEL-ZRE181L-DEXGPW,2018,135900,COROLLA
128,יוניון מוטורס,P,839,טויוטה טורקיה,89,ZRE210L-DEXNPW,2019,132900,COROLLA SDN
128,יוניון מוטורס,P,839,טויוטה טורקיה,89,ZRE210L-DEXNPW,2021,134900,COROLLA SDN
128,יוניון מוטורס,P,839,טויוטה טורקיה,89,ZRE210L-DEXNPW,2020,134900,COROLLA SDN
128,יוניון מוטורס,P,839,טויוטה טורקיה,93,ZWE211L-DEXNBW,2020,139900,COROLLA HSD SDN
128,יוניון מוטורס,P,839,טויוטה טורקיה,93,ZWE211L-DEXNBW,2019,134900,COROLLA HSD SDN
128,יוניון מוטורס,P,839,טויוטה טורקיה,93,ZWE211L-DEXNBW,2021,141900,COROLLA HSD SDN
413,"יזראל ספיישל פורסס בע""מ",P,869,"קרייזלר ארה""ב",176,HJXCG,2020,370000,JEEP WRANGLER
413,"יזראל ספיישל פורסס בע""מ",P,869,"קרייזלר ארה""ב",176,HJXCG,2019,390000,JEEP WRANGLER
434,"בלו סקאי 0002 השכרת רכב בע""מ",P,869,"קרייזלר ארה""ב",288,JXFG,2021,455000,WRANGLER UNLIM
244,"אוטופוינט בע""מ",P,686,טויוטה בלגיה,11,ZWE186L-DHXNBW,2017,139640,AURIS HYBRID
197,"אוטו איטליה איי אל בע""מ",P,770,פרארי,17,F151 CME,2017,2065000,GTC4LUSSO T
197,"אוטו איטליה איי אל בע""מ",P,770,פרארי,21,F164 BCA,2018,1700000,PORTOFINO
197,"אוטו איטליה איי אל בע""מ",P,770,פרארי,21,F164 BCA,2019,1700000,PORTOFINO
197,"אוטו איטליה איי אל בע""מ",P,770,פרארי,7,F142-BBE,2016,2300000,488
104,טל - קאר,P,885,קיה קוריאה,105,JP812B,2016,122900,SOUL
104,טל - קאר,P,885,קיה קוריאה,1241,FX411B,2016,128800,FORTE
104,טל - קאר,P,885,קיה קוריאה,137,DN412B,2019,113900,RIO
104,טל - קאר,P,885,קיה קוריאה,169,KU814D,2016,241700,SORENTO
104,טל - קאר,P,885,קיה קוריאה,223,HU813B,2016,167460,CARENS
104,טל - קאר,P,885,קיה קוריאה,232,FX411B,2016,130800,FORTE
104,טל - קאר,P,885,קיה קוריאה,292,BX312B,2016,81200,PICANTO
104,טל - קאר,P,885,קיה קוריאה,293,DN512B,2017,106000,RIO
104,טל - קאר,P,885,קיה קוריאה,293,DN512B,2016,106000,RIO
104,טל - קאר,P,885,קיה קוריאה,315,PH813B,2017,219900,SORENTO
104,טל - קאר,P,885,קיה קוריאה,315,PH813B,2016,218000,SORENTO
104,טל - קאר,P,885,קיה קוריאה,319,PH81BD,2016,257800,SORENTO
104,טל - קאר,P,885,קיה קוריאה,319,PH81BD,2017,260000,SORENTO
104,טל - קאר,P,885,קיה קוריאה,335,MC5C1,2017,224900,CARNIVAL
104,טל - קאר,P,885,קיה קוריאה,335,MC5C1,2016,218900,CARNIVAL
104,טל - קאר,P,885,קיה קוריאה,335,MC5C1,2018,224900,CARNIVAL
104,טל - קאר,P,885,קיה קוריאה,338,JP812B,2017,130800,SOUL
104,טל - קאר,P,885,קיה קוריאה,338,JP812B,2016,130800,SOUL
104,טל - קאר,P,885,קיה קוריאה,342,BX512B,2016,79200,PICANTO
104,טל - קאר,P,885,קיה קוריאה,342,BX512B,2017,79900,PICANTO
104,טל - קאר,P,885,קיה קוריאה,345,BX512B,2016,78800,PICANTO
104,טל - קאר,P,885,קיה קוריאה,345,BX512B,2017,79500,PICANTO
